Borough,COOPERATIVES COMPARABLE PROPERTIES Boro-Block-Lot,COOPERATIVES COMPARABLE PROPERTIES Address,COOPERATIVES COMPARABLE PROPERTIES Neighborhood,COOPERATIVES COMPARABLE PROPERTIES Building Classification,COOPERATIVES COMPARABLE PROPERTIES Total Units,COOPERATIVES COMPARABLE PROPERTIES Year Built,COOPERATIVES COMPARABLE PROPERTIES Gross SqFt,COOPERATIVES COMPARABLE PROPERTIES Estimated Gross Income,COOPERATIVES COMPARABLE PROPERTIES Gross Income per SqFt,COOPERATIVES COMPARABLE PROPERTIES Estimated Expense,COOPERATIVES COMPARABLE PROPERTIES Expense per SqFt,COOPERATIVES COMPARABLE PROPERTIES Net Operating Income,COOPERATIVES COMPARABLE PROPERTIES Full Market Value,COOPERATIVES COMPARABLE PROPERTIES Market Value per SqFt,COMPARABLE RENTAL 1 Boro-Block-Lot,COMPARABLE RENTAL 1 Address,COMPARABLE RENTAL 1 Neighborhood,COMPARABLE RENTAL 1 Building Classification,COMPARABLE RENTAL 1 Total Units,COMPARABLE RENTAL 1 Year Built,COMPARABLE RENTAL 1 Gross SqFt,COMPARABLE RENTAL 1 Estimated Gross Income,COMPARABLE RENTAL 1 Gross Income per SqFt,COMPARABLE RENTAL 1 Estimated Expense,COMPARABLE RENTAL 1 Expense per SqFt,COMPARABLE RENTAL 1 Net Operating Income,COMPARABLE RENTAL 1 Full Market Value,COMPARABLE RENTAL 1 Market Value per SqFt,COMPARABLE RENTAL 1 Distance from Coop in miles,COMPARABLE RENTAL 2 Boro-Block-Lot,COMPARABLE RENTAL 2 Address,COMPARABLE RENTAL 2 Neighborhood,COMPARABLE RENTAL 2 Building Classification,COMPARABLE RENTAL 2 Total Units,COMPARABLE RENTAL 2 Year Built,COMPARABLE RENTAL 2 Gross SqFt,COMPARABLE RENTAL 2 Estimated Gross Income,COMPARABLE RENTAL 2 Gross Income per SqFt,COMPARABLE RENTAL 2 Estimated Expense,COMPARABLE RENTAL 2 Expense per SqFt,COMPARABLE RENTAL 2 Net Operating Income,COMPARABLE RENTAL 2 Full Market Value,COMPARABLE RENTAL 2 Market Value per SqFt,COMPARABLE RENTAL 2 Distance from Coop in miles,COMPARABLE RENTAL 3 Boro-Block-Lot,COMPARABLE RENTAL 3 Address,COMPARABLE RENTAL 3 Neighborhood,COMPARABLE RENTAL 3 Building Classification,COMPARABLE RENTAL 3 Total Units,COMPARABLE RENTAL 3 Year Built,COMPARABLE RENTAL 3 Gross SqFt,COMPARABLE RENTAL 3 Estimated Gross Income,COMPARABLE RENTAL 3 Gross Income per SqFt,COMPARABLE RENTAL 3 Estimated Expense,COMPARABLE RENTAL 3 Expense per SqFt,COMPARABLE RENTAL 3 Net Operating Income,COMPARABLE RENTAL 3 Full Market Value,COMPARABLE RENTAL 3 Market Value per SqFt,COMPARABLE RENTAL 3 Distance from Coop in miles
Queens,4-02874-0002,"86 60 AVENUE
Queens, NY
(40.749436300045204, -73.79729979984586)",MIDDLE VILLAGE,D4-ELEVATOR,96,1963,94432,1472195,15.59,613808,6.5,858387,5192000,54.98,4-03105-0028,"61 WOODHAVEN BOULEVARD
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,101,1960,73770,1154275,15.65,453635,6.15,700640,4026000,54.58,0.23,4-03078-0050,"62 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,101,1941,100080,1510717,15.1,609557,6.09,901160,4950000,49.46,0.36,4-03078-0065,62 SAUNDERS STREET,REGO PARK,D1-ELEVATOR,107,1941,"101,304","1,579,261",15.59,"658,322",6.50,"920,939","5,148,000",50.82,0.36
Queens,4-02874-0055,"86 60 ROAD
Queens, NY
(40.749436300045204, -73.79729979984586)",MIDDLE VILLAGE,D4-ELEVATOR,68,1964,57816,904820,15.65,355568,6.15,549252,3190000,55.18,4-03105-0028,"61 WOODHAVEN BOULEVARD
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,101,1960,73770,1154275,15.65,453635,6.15,700640,4026000,54.58,0.23,4-03075-0023,"92 QUEENS BOULEVARD
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D7-ELEVATOR,65,1948,68700,986466,14.36,480935,7,505531,3501000,50.96,0.28,4-03078-0110,93 QUEENS BOULEVARD,REGO PARK,D7-ELEVATOR,65,1939,"64,935","1,046,752",16.12,"502,597",7.74,"544,155","3,113,000",47.94,0.36
Queens,4-02945-0001,"61 DRY HARBOR ROAD
Queens, NY
(40.749436300045204, -73.79729979984586)",MIDDLE VILLAGE,D4-ELEVATOR,76,1962,75368,1159914,15.39,471804,6.26,688110,4722000,62.65,4-03105-0028,"61 WOODHAVEN BOULEVARD
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,101,1960,73770,1154275,15.65,453635,6.15,700640,4026000,54.58,0.18,4-03079-0086,"62 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,60,1936,68946,1005922,14.59,532953,7.73,472969,3267000,47.38,0.45,4-03117-0017,89 63 DRIVE,REGO PARK,D1-ELEVATOR,36,1957,"23,100","339,712",14.71,"138,809",6.01,"200,903","1,287,000",55.71,0.43
Queens,4-03075-0034,"61 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,108,1939,98220,1531250,15.59,638430,6.5,892820,4378000,44.57,4-03078-0050,"62 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,101,1941,100080,1510717,15.1,609557,6.09,901160,4950000,49.46,0.11,4-03078-0065,"62 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,107,1941,101304,1579261,15.59,658322,6.5,920939,5148000,50.82,0.11,4-03075-0023,92 QUEENS BOULEVARD,REGO PARK,D7-ELEVATOR,65,1948,"68,700","986,466",14.36,"480,935",7.00,"505,531","3,501,000",50.96,0.00
Queens,4-03079-0076,"62 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,C6-WALK-UP,68,1920,52584,1088489,20.7,496393,9.44,592096,4349000,82.71,4-03101-0016,"85 ELIOT AVENUE
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,C1-WALK-UP,15,1974,9264,187040,20.19,84117,9.08,102923,681000,73.51,0.21,4-03015-0011,"84 FLEET COURT
Queens, NY
(40.749436300045204, -73.79729979984586)",MIDDLE VILLAGE,C1-WALK-UP,120,1949,56725,1226009,21.61,584205,10.3,641804,4705000,82.94,0.61,4-03104-0070,64 AUSTIN STREET,REGO PARK,C1-WALK-UP,16,1979,"10,920","226,021",20.70,"103,032",9.44,"122,989","862,000",78.94,0.42
Queens,4-03079-0100,"62 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,88,1930,84018,1225823,14.59,506629,6.03,719194,3861000,45.95,4-03079-0086,"62 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,60,1936,68946,1005922,14.59,532953,7.73,472969,3267000,47.38,0,4-03078-0050,"62 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,101,1941,100080,1510717,15.1,609557,6.09,901160,4950000,49.46,0.05,4-03080-0001,63 SAUNDERS STREET,REGO PARK,D1-ELEVATOR,60,1939,"62,400","901,793",14.45,"365,734",5.86,"536,059","2,937,000",47.07,0.14
Queens,4-03080-0043,"63 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,56,1956,47730,696381,14.59,287812,6.03,408569,2596000,54.39,4-03080-0001,"63 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,60,1939,62400,901793,14.45,365734,5.86,536059,2937000,47.07,0,4-03079-0086,"62 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,60,1936,68946,1005922,14.59,532953,7.73,472969,3267000,47.38,0.14,4-03078-0050,62 SAUNDERS STREET,REGO PARK,D1-ELEVATOR,101,1941,"100,080","1,510,717",15.10,"609,557",6.09,"901,160","4,950,000",49.46,0.13
Queens,4-03082-0082,"63 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,178,1942,160968,2453152,15.24,1292573,8.03,1160579,7722000,47.97,4-03086-0040,"65 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D3-ELEVATOR,178,1948,190400,2901754,15.24,1528435,8.03,1373319,9434000,49.55,0.25,4-03078-0065,"62 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,107,1941,101304,1579261,15.59,658322,6.5,920939,5148000,50.82,0.26,4-03078-0050,62 SAUNDERS STREET,REGO PARK,D1-ELEVATOR,101,1941,"100,080","1,510,717",15.10,"609,557",6.09,"901,160","4,950,000",49.46,0.26
Queens,4-03083-0061,"63 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,121,1952,141948,2212969,15.59,922662,6.5,1290307,6809000,47.97,4-03085-0008,"64 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,150,1950,127152,2056048,16.17,986700,7.76,1069348,7283000,57.28,0.12,4-03086-0040,"65 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D3-ELEVATOR,178,1948,190400,2901754,15.24,1528435,8.03,1373319,9434000,49.55,0.25,4-03078-0065,62 SAUNDERS STREET,REGO PARK,D1-ELEVATOR,107,1941,"101,304","1,579,261",15.59,"658,322",6.50,"920,939","5,148,000",50.82,0.26
Queens,4-03083-0069,"64 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,75,1954,69000,997050,14.45,404340,5.86,592710,3850000,55.8,4-03086-0002,"65 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,61,1940,60000,884608,14.74,367796,6.13,516812,2860000,47.67,0.25,4-03080-0001,"63 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,60,1939,62400,901793,14.45,365734,5.86,536059,2937000,47.07,0.14,4-03083-0085,64 BOOTH STREET,REGO PARK,D1-ELEVATOR,62,1937,"62,400","864,829",13.86,"311,100",4.99,"553,729","2,915,000",46.71,0.00
Queens,4-03084-0039,"64 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,61,1941,70000,1031800,14.74,429100,6.13,602700,3905000,55.79,4-03085-0002,"64 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,66,1939,67188,908149,13.52,356279,5.3,551870,2970000,44.2,0.05,4-03086-0002,"65 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,61,1940,60000,884608,14.74,367796,6.13,516812,2860000,47.67,0.13,4-03097-0038,64 WETHEROLE STREET,REGO PARK,D1-ELEVATOR,56,1952,"50,400","750,456",14.89,"397,656",7.89,"352,800","2,431,000",48.23,0.10
Queens,4-03084-0046,"64 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,104,1952,106140,1580425,14.89,706892,6.66,873533,5918000,55.76,4-03085-0055,"64 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,52,1954,42450,709394,16.71,206522,4.87,502872,2035000,47.94,0.05,4-03097-0038,"64 WETHEROLE STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,56,1952,50400,750456,14.89,397656,7.89,352800,2431000,48.23,0.1,4-03086-0002,65 SAUNDERS STREET,REGO PARK,D1-ELEVATOR,61,1940,"60,000","884,608",14.74,"367,796",6.13,"516,812","2,860,000",47.67,0.13
Queens,4-03085-0029,"64 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,42,1950,36084,537291,14.89,240319,6.66,296972,2013000,55.79,4-03085-0055,"64 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,52,1954,42450,709394,16.71,206522,4.87,502872,2035000,47.94,0,4-03097-0038,"64 WETHEROLE STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,56,1952,50400,750456,14.89,397656,7.89,352800,2431000,48.23,0.05,4-03085-0002,64 BOOTH STREET,REGO PARK,D1-ELEVATOR,66,1939,"67,188","908,149",13.52,"356,279",5.30,"551,870","2,970,000",44.20,0.00
Queens,4-03085-0036,"96 65 ROAD
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,88,1939,88986,1325002,14.89,592647,6.66,732355,4961000,55.75,4-03085-0002,"64 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,66,1939,67188,908149,13.52,356279,5.3,551870,2970000,44.2,0,4-03085-0055,"64 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,52,1954,42450,709394,16.71,206522,4.87,502872,2035000,47.94,0,4-03097-0038,64 WETHEROLE STREET,REGO PARK,D1-ELEVATOR,56,1952,"50,400","750,456",14.89,"397,656",7.89,"352,800","2,431,000",48.23,0.05
Queens,4-03087-0002,"65 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,66,1939,67200,898464,13.37,410592,6.11,487872,2618000,38.96,4-03087-0052,"65 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,58,1941,62010,829074,13.37,439031,7.08,390043,2354000,37.96,0,4-03099-0016,"65 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,65,1941,64932,783660,12.07,410024,6.31,373636,2321000,35.75,0.05,4-03085-0002,64 BOOTH STREET,REGO PARK,D1-ELEVATOR,66,1939,"67,188","908,149",13.52,"356,279",5.30,"551,870","2,970,000",44.20,0.12
Queens,4-03087-0025,"65 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,60,1939,57600,770112,13.37,351936,6.11,418176,2233000,38.77,4-03087-0052,"65 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,58,1941,62010,829074,13.37,439031,7.08,390043,2354000,37.96,0,4-03099-0016,"65 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,65,1941,64932,783660,12.07,410024,6.31,373636,2321000,35.75,0.05,4-03085-0002,64 BOOTH STREET,REGO PARK,D1-ELEVATOR,66,1939,"67,188","908,149",13.52,"356,279",5.30,"551,870","2,970,000",44.20,0.12
Queens,4-03099-0007,"65 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,60,1939,60000,802200,13.37,366600,6.11,435600,2156000,35.93,4-03099-0016,"65 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,65,1941,64932,783660,12.07,410024,6.31,373636,2321000,35.75,0,4-03087-0052,"65 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,58,1941,62010,829074,13.37,439031,7.08,390043,2354000,37.96,0.05,4-03086-0002,65 SAUNDERS STREET,REGO PARK,D1-ELEVATOR,61,1940,"60,000","884,608",14.74,"367,796",6.13,"516,812","2,860,000",47.67,0.10
Queens,4-03099-0025,"65 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,47,1947,39600,594792,15.02,257004,6.49,337788,1276000,32.22,4-03099-0016,"65 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,65,1941,64932,783660,12.07,410024,6.31,373636,2321000,35.75,0,4-03087-0021,"65 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D3-ELEVATOR,38,1954,26400,396576,15.02,171430,6.49,225146,1276000,48.33,0.05,4-03085-0055,64 BOOTH STREET,REGO PARK,D1-ELEVATOR,52,1954,"42,450","709,394",16.71,"206,522",4.87,"502,872","2,035,000",47.94,0.13
Queens,4-03117-0024,"90 63 DRIVE
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,61,1956,52543,772908,14.71,315783,6.01,457125,2552000,48.57,4-03117-0017,"89 63 DRIVE
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,36,1957,23100,339712,14.71,138809,6.01,200903,1287000,55.71,0,4-03109-0037,"63 HARING STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,58,1941,63000,742696,11.79,350995,5.57,391701,2222000,35.27,0.1,4-03097-0038,64 WETHEROLE STREET,REGO PARK,D1-ELEVATOR,56,1952,"50,400","750,456",14.89,"397,656",7.89,"352,800","2,431,000",48.23,0.29
Queens,4-03149-0019,"75 YELLOWSTONE BOULEVARD
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,66,1956,57600,819072,14.22,350208,6.08,468864,3250000,56.42,4-03148-0035,"85 68 ROAD
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,51,1969,36246,515418,14.22,278369,7.68,237049,1643000,45.33,0.06,4-03156-0106,"94 WETHEROLE STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,54,1951,48960,640978,13.09,341685,6.98,299293,1914000,39.09,0.72,4-03100-0026,65 WETHEROLE STREET,REGO PARK,D1-ELEVATOR,72,1953,"59,532","976,920",16.41,"498,283",8.37,"478,637","3,466,000",58.22,0.76
Queens,4-03151-0043,"67 THORNTON PLACE
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,112,1963,97104,1566288,16.13,624379,6.43,941909,6418000,66.09,4-03100-0026,"65 WETHEROLE STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,72,1953,59532,976920,16.41,498283,8.37,478637,3466000,58.22,0.35,4-03156-0133,"98 67 AVENUE
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D3-ELEVATOR,181,1960,177710,2866462,16.13,1375475,7.74,1490987,10159000,57.17,0.3,4-03173-0013,101 67 DRIVE,REGO PARK,D3-ELEVATOR,61,1949,"70,910","1,130,670",15.95,"452,085",6.38,"678,585","4,631,000",65.31,0.46
Queens,4-03151-0103,"65 ALDERTON STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,45,1964,42948,704777,16.41,316527,7.37,388250,2486000,57.88,4-03100-0026,"65 WETHEROLE STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,72,1953,59532,976920,16.41,498283,8.37,478637,3466000,58.22,0.35,4-03205-0024,"68 BURNS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",FOREST HILLS,D1-ELEVATOR,20,1931,24408,372944,15.28,165174,6.77,207770,1427000,58.46,0.35,4-03171-0001,101 BOOTH STREET,REGO PARK,D1-ELEVATOR,62,1954,"61,242","930,184",15.19,"261,496",4.27,"668,688","3,256,000",53.17,0.44
Queens,4-03152-0021,"66 THORNTON PLACE
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,94,1963,74000,1214340,16.41,545380,7.37,668960,4290000,57.97,4-03100-0014,"65 WETHEROLE STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,144,1963,144444,2547992,17.64,1273996,8.82,1273996,9189000,63.62,0.21,4-03100-0026,"65 WETHEROLE STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,72,1953,59532,976920,16.41,498283,8.37,478637,3466000,58.22,0.21,4-03171-0001,101 BOOTH STREET,REGO PARK,D1-ELEVATOR,62,1954,"61,242","930,184",15.19,"261,496",4.27,"668,688","3,256,000",53.17,0.38
Queens,4-03154-0001,"66 THORNTON PLACE
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,126,1962,115200,1890432,16.41,849024,7.37,1041408,6688000,58.06,4-03100-0014,"65 WETHEROLE STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,144,1963,144444,2547992,17.64,1273996,8.82,1273996,9189000,63.62,0.19,4-03100-0026,"65 WETHEROLE STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,72,1953,59532,976920,16.41,498283,8.37,478637,3466000,58.22,0.19,4-03085-0008,64 SAUNDERS STREET,REGO PARK,D1-ELEVATOR,150,1950,"127,152","2,056,048",16.17,"986,700",7.76,"1,069,348","7,283,000",57.28,0.35
Queens,4-03154-0025,"96 67 AVENUE
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,60,1951,61476,933820,15.19,262503,4.27,671317,4614000,75.05,4-03100-0026,"65 WETHEROLE STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,72,1953,59532,976920,16.41,498283,8.37,478637,3466000,58.22,0.19,4-03171-0001,"101 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,62,1954,61242,930184,15.19,261496,4.27,668688,3256000,53.17,0.29,4-03087-0021,65 SAUNDERS STREET,REGO PARK,D3-ELEVATOR,38,1954,"26,400","396,576",15.02,"171,430",6.49,"225,146","1,276,000",48.33,0.27
Queens,4-03155-0001,"66 BURNS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,168,1963,144000,2322720,16.13,925920,6.43,1396800,8085000,56.15,4-03156-0133,"98 67 AVENUE
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D3-ELEVATOR,181,1960,177710,2866462,16.13,1375475,7.74,1490987,10159000,57.17,0.07,4-03166-0095,"67 BURNS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,112,1961,109200,1562752,14.31,773925,7.09,788827,5093000,46.64,0.19,4-03085-0008,64 SAUNDERS STREET,REGO PARK,D1-ELEVATOR,150,1950,"127,152","2,056,048",16.17,"986,700",7.76,"1,069,348","7,283,000",57.28,0.30
Queens,4-03155-0055,"97 67 AVENUE
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,62,1958,54336,816127,15.02,352641,6.49,463486,3102000,57.09,4-03171-0001,"101 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,62,1954,61242,930184,15.19,261496,4.27,668688,3256000,53.17,0.27,4-03087-0021,"65 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D3-ELEVATOR,38,1954,26400,396576,15.02,171430,6.49,225146,1276000,48.33,0.21,4-03097-0038,64 WETHEROLE STREET,REGO PARK,D1-ELEVATOR,56,1952,"50,400","750,456",14.89,"397,656",7.89,"352,800","2,431,000",48.23,0.27
Queens,4-03156-0114,"66 WETHEROLE STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,75,1948,75216,1108684,14.74,461074,6.13,647610,4224000,56.16,4-03171-0001,"101 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,62,1954,61242,930184,15.19,261496,4.27,668688,3256000,53.17,0.21,4-03086-0002,"65 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,61,1940,60000,884608,14.74,367796,6.13,516812,2860000,47.67,0.2,4-03166-0095,67 BURNS STREET,REGO PARK,D1-ELEVATOR,112,1961,"109,200","1,562,752",14.31,"773,925",7.09,"788,827","5,093,000",46.64,0.18
Queens,4-03157-0101,"66 WETHEROLE STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,113,1950,90300,1331022,14.74,553539,6.13,777483,5060000,56.04,4-03171-0001,"101 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,62,1954,61242,930184,15.19,261496,4.27,668688,3256000,53.17,0.17,4-03086-0002,"65 SAUNDERS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,61,1940,60000,884608,14.74,367796,6.13,516812,2860000,47.67,0.16,4-03166-0095,67 BURNS STREET,REGO PARK,D1-ELEVATOR,112,1961,"109,200","1,562,752",14.31,"773,925",7.09,"788,827","5,093,000",46.64,0.21
Queens,4-03159-0070,"98 QUEENS BOULEVARD
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,73,1939,75378,1019111,13.52,399503,5.3,619608,2904000,38.53,4-03084-0020,"97 QUEENS BOULEVARD
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D6-ELEVATOR,102,1941,106464,1450875,13.63,630737,5.92,820138,4125000,38.75,0.25,4-03085-0002,"64 BOOTH STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,66,1939,67188,908149,13.52,356279,5.3,551870,2970000,44.2,0.25,4-03087-0007,65 SAUNDERS STREET,REGO PARK,D1-ELEVATOR,98,1941,"104,778","1,398,935",13.35,"633,442",6.05,"765,493","4,048,000",38.63,0.13
Queens,4-03164-0012,"67 CLYDE STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D4-ELEVATOR,135,1953,114400,1666808,14.57,749320,6.55,917488,6339000,55.41,4-03166-0095,"67 BURNS STREET
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,112,1961,109200,1562752,14.31,773925,7.09,788827,5093000,46.64,0.14,4-03168-0013,"98 67 AVENUE
Queens, NY
(40.749436300045204, -73.79729979984586)",REGO PARK,D1-ELEVATOR,128,1954,132724,1734703,13.07,935704,7.05,798999,4895000,36.88,0.21,4-03156-0133,98 67 AVENUE,REGO PARK,D3-ELEVATOR,181,1960,"177,710","2,866,462",16.13,"1,375,475",7.74,"1,490,987","10,159,000",57.17,0.22
